"","Age","Gender","Education","Nscore","Escore","Oscore","Ascore","Cscore","Impulsive","SS","Alcohol","Amphet","Amyl","Benzos","Caff","Cannabis","Choc","Coke","Crack","Ecstasy","Heroin","Ketamine","Legalh","LSD","Meth","Mushrooms","Nicotine","VSA","CountryAustralia","CountryCanada","CountryNew Zealand","CountryOther","CountryRepublic of Ireland","CountryUK","CountryUSA","EthnicityAsian","EthnicityBlack","EthnicityMixed-Black/Asian","EthnicityMixed-White/Black","EthnicityNot Provided","EthnicityWhite"
"123",5,1,9,0.22393,0.16767,-0.17779,-0.30172,-0.89891,-0.21712,-0.52593,6,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"124",2,0,8,0.22393,-0.69509,-0.45174,-0.01729,0.12331,1.29221,0.07987,5,1,0,0,6,3,5,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"125",4,1,1,-0.34799,1.93886,0.29338,0.43852,0.58489,-0.21712,-0.21575,3,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"126",5,1,8,-0.46725,1.2861,0.44585,0.13136,1.13407,0.52975,0.40148,6,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"127",4,1,8,-1.1943,0.63779,-1.11902,-0.45321,-0.00665,-0.21712,-0.84637,5,1,1,0,5,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"128",4,0,4,-0.34799,-0.80615,-0.84732,0.28783,0.93949,-1.37983,-2.07848,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"129",3,1,10,0.04257,0.63779,0.14143,0.13136,0.25953,-0.21712,-1.18084,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"130",4,0,9,-0.79151,0.96248,-1.11902,0.94156,0.41594,0.19268,0.40148,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"131",4,0,1,0.91093,0.32197,-1.42424,0.43852,2.33337,-0.71126,-1.18084,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"132",4,0,1,-1.55078,-0.15487,-1.27553,2.46262,0.58489,-1.37983,-2.07848,4,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"133",3,0,5,-0.24649,-0.57545,-0.58331,-0.15487,0.25953,-1.37983,-1.54858,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"134",3,1,9,-0.05188,0.16767,0.29338,-0.15487,0.12331,0.52975,0.40148,5,0,0,1,6,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"135",2,0,9,3.27393,-1.50796,-0.31776,0.59042,-0.65253,-1.37983,0.40148,6,1,0,0,6,1,6,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"136",3,0,1,-1.69163,1.58487,-0.58331,1.81866,1.63088,0.52975,-0.52593,1,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"137",4,0,8,-0.14882,-0.30033,-1.68062,1.81866,1.63088,1.29221,0.07987,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"138",4,0,8,-1.1943,1.58487,0.29338,0.76096,0.41594,-2.55524,-1.18084,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"139",5,1,8,-0.46725,-0.80615,0.14143,0.28783,0.93949,-1.37983,-1.18084,6,0,0,4,6,1,6,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"140",4,1,1,-0.05188,0.32197,-0.58331,0.94156,-0.27607,-0.21712,-0.21575,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"141",2,0,8,1.98437,0.32197,1.43533,0.94156,-0.27607,-0.71126,-0.21575,5,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"142",3,0,1,-0.79151,0.63779,-1.11902,1.2861,0.58489,-1.37983,-2.07848,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"143",3,1,4,-0.46725,-0.30033,-1.27553,0.28783,-0.14277,0.52975,0.40148,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"144",3,1,7,-1.69163,1.2861,-0.58331,1.2861,2.04506,-0.71126,-0.52593,1,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"145",4,1,7,0.13606,-1.09207,-0.45174,-1.21213,-0.00665,-0.21712,0.7654,6,0,0,0,6,3,5,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"146",4,0,8,-0.46725,0.16767,-1.11902,2.23427,0.7583,1.29221,0.40148,4,0,0,1,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"147",5,1,7,0.22393,-1.23177,-0.17779,-0.45321,-0.27607,0.19268,-1.18084,6,0,0,1,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"148",3,1,9,-0.58016,0.47617,-0.71727,0.13136,0.93949,-0.21712,-0.52593,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"149",3,0,7,-0.05188,-1.09207,-2.63199,-0.91699,0.25953,-1.37983,-1.54858,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"150",4,0,8,-0.79151,1.93886,-0.71727,2.03972,1.63088,-0.21712,-1.18084,4,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"151",3,0,6,-0.24649,1.2861,0.14143,0.59042,1.13407,0.19268,0.07987,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"152",3,0,8,0.52135,-1.6334,-1.82919,0.43852,-0.89891,-0.71126,-0.84637,5,0,0,0,6,2,6,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"153",2,0,8,-0.46725,-1.50796,-0.71727,-0.60633,-0.65253,-2.55524,-1.54858,5,0,1,2,6,2,4,1,0,1,0,0,2,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"154",2,1,8,-0.67825,0.96248,-1.68062,0.76096,0.7583,-0.21712,-0.52593,6,0,1,0,4,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"155",1,0,6,2.82196,-1.37639,0.7233,-0.45321,0.58489,-0.21712,0.7654,5,0,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"156",3,0,8,0.62967,-1.37639,-1.27553,0.28783,-0.27607,-0.71126,-0.84637,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"157",3,0,6,1.23461,0.00332,-0.31776,1.11406,0.12331,0.19268,-0.52593,5,2,1,1,6,2,6,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"158",2,1,1,-1.05308,1.11406,-1.82919,-0.45321,0.7583,-0.21712,0.7654,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"159",3,0,8,-0.24649,0.16767,-0.31776,-0.30172,0.41594,0.88113,1.2247,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"160",4,0,6,-0.46725,-0.57545,-0.58331,0.13136,0.25953,-0.21712,-1.18084,4,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"161",4,1,9,1.02119,0.80523,0.44585,-0.15487,0.25953,-0.21712,0.40148,5,1,1,1,6,6,6,1,0,2,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"162",3,1,8,-0.67825,0.32197,-0.84732,1.81866,-0.40581,-0.71126,-1.18084,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"163",2,0,8,0.22393,0.00332,-0.17779,1.61108,0.93949,-1.37983,-0.21575,3,0,0,0,5,2,6,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"164",2,0,6,1.8399,0.00332,-0.31776,0.94156,0.12331,-0.21712,-0.84637,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"165",2,0,10,0.13606,0.32197,-1.55521,1.45039,1.13407,-1.37983,-0.52593,3,1,0,0,3,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"166",4,1,9,-0.24649,-0.30033,-0.31776,-0.45321,1.63088,-1.37983,-0.84637,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"167",1,1,6,1.49158,-1.23177,0.7233,-2.35413,-1.92173,0.88113,0.07987,5,0,0,0,5,4,5,3,3,0,0,0,2,0,0,3,6,3,0,0,0,0,0,1,0,0,0,0,0,0,1
"168",2,0,7,0.04257,0.00332,-0.97631,-0.45321,0.93949,0.52975,-0.52593,2,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"169",2,0,8,0.22393,1.2861,-1.27553,-0.30172,-1.13788,0.52975,0.40148,5,0,0,0,6,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"170",1,0,5,-0.34799,0.00332,-1.42424,0.59042,-0.14277,-0.71126,0.40148,5,0,3,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"171",4,1,1,1.37297,-0.30033,-0.31776,0.13136,-0.14277,0.88113,0.40148,2,1,1,3,6,2,5,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"172",3,1,9,-0.34799,0.96248,2.15324,0.76096,-0.78155,1.29221,1.92173,6,0,1,0,6,1,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"173",4,0,7,0.52135,-0.57545,-0.45174,-0.45321,0.7583,0.19268,-1.18084,5,0,0,0,6,2,6,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"174",3,0,8,1.02119,0.63779,1.24033,0.13136,0.25953,0.52975,0.40148,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"175",3,0,7,1.02119,-0.57545,-2.21069,0.76096,-1.5184,0.88113,0.07987,6,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"176",5,0,8,0.62967,0.00332,0.44585,1.2861,0.12331,0.19268,0.07987,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"177",3,0,8,-0.14882,-0.57545,-0.84732,-1.21213,-0.52745,-1.37983,-1.18084,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"178",3,0,8,1.49158,0.00332,-1.27553,-0.91699,1.13407,-0.71126,-0.52593,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"179",4,0,8,0.82562,-0.94779,-0.45174,0.76096,-0.14277,0.19268,-0.21575,5,1,0,0,6,1,6,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"180",3,0,7,0.41667,-0.15487,-0.97631,1.11406,-0.65253,-1.37983,-1.18084,5,1,0,0,6,2,4,1,0,1,0,0,0,1,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"181",4,0,7,0.31287,0.63779,-1.55521,0.28783,0.93949,0.19268,0.07987,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"182",2,1,10,-1.32828,-0.43999,-0.31776,0.59042,0.93949,-0.71126,-1.18084,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"183",3,0,6,0.31287,0.80523,-0.31776,1.2861,0.7583,-1.37983,-1.18084,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"184",1,0,8,1.98437,-0.43999,0.29338,-0.76096,0.93949,-0.71126,0.40148,6,3,0,0,6,0,5,6,0,3,0,3,3,0,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,0,1
"185",5,1,5,0.04257,-0.80615,-0.97631,0.59042,0.25953,-1.37983,-1.18084,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"186",3,0,8,0.31287,0.63779,-0.01928,0.76096,-0.14277,-0.21712,-0.52593,5,0,0,0,6,3,5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"187",3,0,9,-0.67825,1.45421,0.14143,0.28783,1.81175,-1.37983,-1.54858,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"188",5,0,1,-0.79151,-0.80615,-1.97495,1.11406,0.58489,-1.37983,-1.54858,4,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"189",4,0,1,0.41667,-1.37639,-2.09015,0.59042,-0.27607,-1.37983,-2.07848,4,0,0,2,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"190",1,0,9,-0.34799,0.00332,-0.45174,0.13136,0.7583,-0.71126,-0.84637,5,0,0,0,5,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"191",5,0,7,-1.43907,0.00332,-0.84732,0.59042,-0.27607,-0.71126,-1.54858,5,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"192",1,1,8,-0.34799,1.2861,-1.11902,0.59042,-0.52745,0.52975,0.07987,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"193",2,0,7,-0.79151,-0.30033,-0.17779,0.28783,-0.52745,0.88113,0.07987,5,1,0,1,6,5,4,1,1,1,0,0,0,1,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"194",4,0,8,0.31287,-1.09207,-0.45174,0.13136,0.12331,-1.37983,0.07987,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"195",2,0,8,-0.92104,1.2861,-0.01928,-0.01729,0.41594,-0.71126,-1.18084,3,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"196",5,0,8,0.62967,0.32197,0.7233,-0.30172,0.93949,0.52975,0.07987,5,1,0,1,6,2,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"197",1,1,8,-0.58016,0.32197,-0.58331,1.2861,-0.89891,0.19268,-1.18084,4,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"198",5,0,8,-0.34799,0.47617,-0.71727,-0.91699,-0.52745,-0.71126,-0.84637,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"199",2,0,7,-0.05188,0.47617,0.58331,0.76096,-0.00665,1.86203,1.2247,6,5,5,2,5,6,6,5,0,3,2,3,3,3,0,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"200",4,0,7,-0.46725,2.32338,0.7233,1.81866,1.30612,0.52975,0.07987,4,4,1,1,6,4,5,3,0,6,0,2,2,4,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"201",1,0,8,-0.58016,0.16767,-0.84732,1.11406,1.46191,0.52975,1.2247,6,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"202",3,1,9,-0.14882,-0.94779,-0.58331,-1.34289,1.30612,-0.71126,-0.84637,5,3,3,2,6,2,6,4,2,4,0,2,2,2,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"203",3,0,8,-0.67825,1.2861,-0.45174,0.94156,1.13407,0.19268,-0.84637,6,0,0,3,6,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"204",6,1,2,-1.55078,-1.09207,-2.39883,-0.91699,-0.65253,-1.37983,-2.07848,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"205",2,0,8,-0.14882,0.96248,1.24033,-0.01729,0.25953,-0.21712,0.40148,5,2,2,2,6,2,5,2,0,2,0,2,0,2,0,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
"206",3,0,1,-0.14882,1.11406,0.29338,-0.91699,-1.0145,1.86203,0.40148,5,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"207",1,0,8,-0.05188,1.2861,0.58331,0.13136,0.41594,0.88113,0.07987,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"208",3,0,7,-0.67825,0.47617,-0.58331,0.59042,-0.14277,-0.21712,0.40148,5,1,4,1,6,6,3,2,0,1,0,1,3,1,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"209",3,0,8,0.13606,0.00332,-0.17779,-0.30172,-0.00665,0.52975,1.2247,4,1,1,0,6,6,5,4,0,3,0,3,3,2,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"210",2,1,9,-1.43907,0.47617,1.06238,-0.45321,1.13407,-1.37983,-0.84637,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"211",2,0,6,0.73545,0.16767,-1.42424,-0.01729,-1.25773,1.86203,0.7654,3,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"212",4,0,1,-0.67825,-0.57545,-1.11902,1.11406,0.93949,-1.37983,-2.07848,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"213",2,0,7,0.13606,0.63779,-0.84732,1.81866,0.58489,-0.21712,-1.18084,6,1,1,0,6,1,5,0,0,1,0,0,0,1,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"214",4,0,7,0.52135,-0.15487,-1.27553,0.94156,0.12331,-1.37983,-1.54858,5,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"215",2,0,7,-0.14882,1.11406,0.44585,1.2861,1.30612,0.19268,1.2247,5,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"216",2,0,8,1.60383,-0.30033,-0.71727,1.11406,-0.40581,0.19268,0.07987,5,2,0,0,6,4,4,3,0,3,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"217",2,0,7,0.22393,1.11406,0.29338,1.45039,-0.00665,0.88113,0.7654,5,1,1,0,6,1,5,2,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"218",3,1,7,1.23461,0.80523,0.44585,1.45039,-1.64101,1.86203,0.7654,2,1,1,1,6,1,6,1,1,1,1,1,0,1,1,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"219",2,0,9,0.31287,1.11406,-0.84732,-1.07533,0.7583,-0.21712,-0.52593,4,0,0,0,6,3,6,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"220",3,0,6,-0.34799,-0.57545,0.14143,1.11406,0.25953,-1.37983,-0.84637,6,1,1,1,4,1,5,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"221",1,0,8,0.82562,-0.30033,0.29338,-0.01729,0.12331,0.19268,0.07987,5,0,2,0,6,3,5,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"222",2,0,8,-0.14882,0.47617,-0.45174,-0.76096,0.93949,0.52975,-0.52593,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"223",3,0,8,-0.24649,0.63779,0.7233,1.11406,0.25953,1.29221,1.2247,6,2,0,0,5,2,5,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"224",5,1,8,-1.1943,1.11406,-0.31776,1.11406,0.93949,-0.21712,0.07987,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"225",4,0,8,-0.46725,1.45421,0.29338,0.43852,0.7583,-0.21712,-0.21575,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"226",3,0,8,-1.32828,0.63779,0.88309,-0.45321,0.25953,-1.37983,-1.54858,6,1,0,0,6,0,5,3,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"227",4,0,8,-0.46725,0.47617,-0.71727,1.45039,1.46191,-0.21712,-0.84637,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"228",1,1,6,0.22393,0.96248,-0.97631,-0.60633,0.58489,1.29221,0.40148,5,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"229",4,1,9,-0.67825,0.32197,-0.01928,-0.76096,-0.14277,0.19268,0.07987,6,1,1,1,6,2,6,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"230",4,0,8,-1.05308,1.45421,0.14143,0.94156,1.63088,-1.37983,-2.07848,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"231",3,0,7,1.02119,-2.21069,-1.82919,0.59042,0.41594,-1.37983,-1.54858,5,0,0,2,5,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"232",6,0,9,0.13606,-1.09207,-0.45174,-0.45321,0.25953,-0.21712,-1.54858,6,0,0,1,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"233",2,0,8,0.04257,1.2861,-0.01928,0.13136,0.7583,0.52975,0.7654,5,1,0,0,6,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"234",4,1,8,-0.67825,0.80523,-1.42424,0.94156,0.25953,0.52975,0.40148,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"235",2,0,8,0.41667,0.96248,-0.01928,-0.91699,1.63088,0.19268,0.40148,4,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"236",2,0,7,0.04257,0.96248,-1.27553,2.23427,2.04506,-1.37983,-2.07848,5,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"237",2,0,9,1.49158,0.32197,-0.17779,0.43852,0.41594,0.19268,-0.21575,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"238",2,0,1,0.91093,-0.15487,-2.21069,0.28783,1.30612,-1.37983,-2.07848,5,1,1,0,6,3,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"239",1,0,5,0.52135,-0.15487,-0.71727,-0.60633,0.25953,-0.21712,-0.21575,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"240",4,0,7,-1.86962,0.63779,0.7233,1.61108,0.25953,-1.37983,-0.84637,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"241",3,0,9,0.62967,-1.23177,-0.01928,1.61108,2.63199,-1.37983,-0.84637,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"242",2,0,5,2.127,-1.23177,-0.84732,0.76096,-1.0145,0.19268,-1.18084,5,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"243",1,0,6,1.49158,-1.50796,-3.27393,0.76096,-0.89891,-1.37983,-1.54858,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
"244",2,0,8,-0.58016,1.11406,0.7233,0.94156,0.93949,-1.37983,-0.21575,5,3,1,2,6,3,4,3,2,2,0,0,3,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"245",3,1,8,1.98437,-1.50796,-0.17779,1.11406,-2.90161,-0.71126,-0.52593,5,0,0,3,6,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"246",2,0,6,-0.24649,-0.94779,-1.68062,-1.47955,-1.38502,-2.55524,-1.54858,5,1,0,0,6,1,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"247",2,0,7,1.37297,-0.69509,-1.27553,0.43852,-0.65253,-0.21712,-0.84637,5,0,0,2,0,2,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
